date,temp_max,temp_min,temp_mean,rainfall_mm,wind_speed,humidity_max,humidity_min,humidity_pct,city
2026-02-16,32.8,18.6,25.7,0.0,9.8,64.0,20.0,42.0,Pune
2026-02-17,32.2,19.6,26.1,0.0,10.7,67.0,20.0,43.5,Pune
2026-02-18,32.0,19.2,25.1,0.0,13.5,74.0,21.0,47.5,Pune
2026-02-19,32.8,19.4,25.4,0.0,11.8,87.0,22.0,54.5,Pune
2026-02-20,33.8,20.0,26.2,0.0,11.4,86.0,21.0,53.5,Pune
2026-02-21,34.0,20.1,26.6,0.0,13.0,73.0,19.0,46.0,Pune
2026-02-22,33.3,22.2,27.3,0.0,8.6,64.0,18.0,41.0,Pune
2026-02-23,32.5,21.0,26.5,0.0,11.6,50.0,19.0,34.5,Pune
2026-02-24,33.2,19.2,26.1,0.0,10.1,58.0,17.0,37.5,Pune
2026-02-25,33.4,20.4,26.0,0.0,17.7,58.0,15.0,36.5,Pune
2026-02-26,31.9,19.0,24.9,0.0,14.9,75.0,18.0,46.5,Pune
2026-02-27,31.2,18.1,23.8,0.0,15.9,79.0,21.0,50.0,Pune
2026-02-28,31.4,16.8,23.4,0.0,14.1,74.0,18.0,46.0,Pune
2026-03-01,33.6,17.2,24.6,0.0,13.7,89.0,19.0,54.0,Pune
2026-03-02,34.5,19.0,26.4,0.0,13.7,87.0,17.0,52.0,Pune
2026-03-03,34.2,21.0,27.9,0.0,12.6,69.0,22.0,45.5,Pune
2026-03-04,34.7,21.1,28.3,0.0,13.7,56.0,17.0,36.5,Pune
2026-03-05,35.5,20.3,28.3,0.0,11.8,47.0,14.0,30.5,Pune
2024-03-05,25.6,15.9,20.2,0.0,20.9,91.0,44.0,67.5,Patna
2024-03-06,25.1,12.9,18.6,0.0,16.8,69.0,37.0,53.0,Patna
2024-03-07,25.9,12.8,19.1,0.0,14.4,73.0,42.0,57.5,Patna
2024-03-08,27.8,15.0,20.9,0.0,21.2,71.0,31.0,51.0,Patna
2024-03-09,27.6,15.4,21.0,0.0,21.2,61.0,31.0,46.0,Patna
2024-03-10,26.8,14.1,20.8,0.0,10.2,79.0,36.0,57.5,Patna
2024-03-11,28.9,13.6,22.0,0.0,12.2,89.0,34.0,61.5,Patna
2024-03-12,31.8,16.6,23.9,0.0,18.8,71.0,29.0,50.0,Patna
2024-03-13,32.0,17.9,24.5,0.0,13.0,67.0,31.0,49.0,Patna
2024-03-14,31.8,16.9,24.3,0.0,15.6,78.0,29.0,53.5,Patna
2024-03-15,32.2,16.1,24.4,0.0,15.8,67.0,27.0,47.0,Patna
2024-03-16,31.5,17.5,24.3,0.0,10.7,64.0,29.0,46.5,Patna
2024-03-17,31.5,17.5,24.2,0.0,11.8,75.0,32.0,53.5,Patna
2024-03-18,30.8,17.1,24.3,0.0,11.4,69.0,32.0,50.5,Patna
2024-03-19,31.6,19.0,25.2,0.0,14.6,81.0,30.0,55.5,Patna
2024-03-20,22.4,18.1,19.7,28.7,27.2,95.0,65.0,80.0,Patna
2024-03-21,25.0,17.2,20.4,1.7,16.9,97.0,54.0,75.5,Patna
2024-03-22,27.0,15.6,21.8,0.3,8.7,98.0,52.0,75.0,Patna
2024-03-23,31.0,17.2,24.1,0.0,12.0,92.0,40.0,66.0,Patna
2024-03-24,31.0,18.5,24.5,0.0,11.8,96.0,47.0,71.5,Patna
2024-03-25,32.2,20.2,24.7,1.4,17.0,95.0,45.0,70.0,Patna
2024-03-26,32.0,19.2,25.3,0.0,15.2,95.0,36.0,65.5,Patna
2024-03-27,31.2,20.1,25.5,0.0,14.4,94.0,41.0,67.5,Patna
2024-03-28,31.7,20.9,26.0,0.0,16.5,85.0,49.0,67.0,Patna
2024-03-29,32.8,21.7,26.9,0.0,11.3,86.0,46.0,66.0,Patna
2024-03-30,35.0,22.5,27.8,0.1,12.1,91.0,38.0,64.5,Patna
2024-03-31,36.1,20.9,28.7,0.6,22.8,86.0,27.0,56.5,Patna
2024-04-01,36.2,24.0,29.4,0.0,29.4,45.0,21.0,33.0,Patna
2024-04-02,35.3,21.4,28.4,0.0,27.0,42.0,18.0,30.0,Patna
2024-04-03,36.3,22.0,28.5,0.0,19.8,43.0,19.0,31.0,Patna
2024-04-04,38.0,21.0,29.7,0.0,15.0,47.0,20.0,33.5,Patna
2024-04-05,38.0,22.2,30.1,0.0,21.9,56.0,16.0,36.0,Patna
2024-04-06,37.2,26.6,31.2,0.0,17.8,51.0,19.0,35.0,Patna
2024-04-07,36.2,23.5,30.2,0.0,28.2,49.0,19.0,34.0,Patna
2024-04-08,36.9,23.0,29.4,0.0,22.1,50.0,16.0,33.0,Patna
2024-04-09,37.0,22.7,29.2,0.0,18.2,48.0,15.0,31.5,Patna
2024-04-10,37.0,21.4,29.1,0.0,16.3,50.0,16.0,33.0,Patna
2024-04-11,36.3,21.3,28.8,0.0,12.0,61.0,17.0,39.0,Patna
2024-04-12,35.9,19.9,28.3,0.0,11.2,88.0,23.0,55.5,Patna
2024-04-13,36.8,22.0,29.5,0.0,12.0,72.0,20.0,46.0,Patna
2024-04-14,37.6,24.0,30.8,0.0,14.3,59.0,22.0,40.5,Patna
2024-04-15,38.8,24.9,32.0,0.0,17.6,59.0,22.0,40.5,Patna
2024-04-16,39.3,25.6,32.9,0.0,25.5,52.0,18.0,35.0,Patna
2024-04-17,38.4,26.9,31.9,0.0,27.8,40.0,12.0,26.0,Patna
2024-04-18,38.3,23.9,31.3,0.0,31.0,38.0,14.0,26.0,Patna
2024-04-19,41.3,22.8,33.0,0.0,35.7,60.0,14.0,37.0,Patna
2024-04-20,42.0,26.7,35.4,0.0,33.1,30.0,13.0,21.5,Patna
2024-04-21,40.5,26.2,33.7,0.0,28.2,27.0,11.0,19.0,Patna
2024-04-22,39.2,26.7,33.4,0.0,27.6,36.0,16.0,26.0,Patna
2024-04-23,39.5,29.2,33.5,0.0,32.0,41.0,17.0,29.0,Patna
2024-04-24,40.8,25.1,33.7,0.0,26.8,38.0,11.0,24.5,Patna
2024-04-25,40.8,26.1,33.8,0.0,28.6,26.0,11.0,18.5,Patna
2024-04-26,42.1,25.9,34.4,0.0,28.2,27.0,10.0,18.5,Patna
2024-04-27,41.8,29.3,35.4,0.0,24.4,26.0,15.0,20.5,Patna
2024-04-28,42.1,29.4,35.6,0.0,28.5,33.0,11.0,22.0,Patna
2024-04-29,42.0,26.5,34.8,0.0,27.4,25.0,11.0,18.0,Patna
2024-04-30,42.8,28.6,36.0,0.0,30.0,28.0,11.0,19.5,Patna
2024-05-01,40.5,27.1,33.9,0.0,25.6,24.0,10.0,17.0,Patna
2024-05-02,38.2,25.6,31.6,0.0,27.4,21.0,9.0,15.0,Patna
2024-05-03,38.7,22.2,30.9,0.0,13.5,35.0,13.0,24.0,Patna
2024-05-04,40.3,23.9,32.6,0.0,19.4,46.0,11.0,28.5,Patna
2024-05-05,41.4,24.5,32.7,0.0,21.3,52.0,12.0,32.0,Patna
2024-05-06,37.2,25.0,30.3,0.0,27.2,77.0,39.0,58.0,Patna
2024-05-07,34.9,24.5,28.8,0.0,27.2,81.0,41.0,61.0,Patna
2024-05-08,34.3,23.7,28.7,0.0,21.8,78.0,37.0,57.5,Patna
2024-05-09,33.5,22.8,28.0,13.1,18.8,89.0,46.0,67.5,Patna
2024-05-10,34.3,23.9,29.2,0.5,17.4,84.0,41.0,62.5,Patna
2024-05-11,35.1,25.8,30.4,0.9,23.8,74.0,46.0,60.0,Patna
2024-05-12,33.5,24.0,28.8,4.9,27.9,92.0,53.0,72.5,Patna
2024-05-13,36.0,25.8,30.7,0.0,13.8,82.0,38.0,60.0,Patna
2024-05-14,38.2,26.5,32.4,0.0,13.0,80.0,30.0,55.0,Patna
2024-05-15,40.3,28.2,34.2,0.0,16.6,63.0,21.0,42.0,Patna
2024-05-16,39.8,28.0,33.4,0.4,16.2,73.0,23.0,48.0,Patna
2024-05-17,41.5,28.0,34.2,0.0,17.2,55.0,20.0,37.5,Patna
2024-05-18,41.7,29.0,35.0,0.0,19.3,57.0,21.0,39.0,Patna
2024-05-19,38.9,27.1,33.1,0.0,17.4,81.0,35.0,58.0,Patna
2024-05-20,37.5,27.9,31.9,0.0,25.0,75.0,40.0,57.5,Patna
2024-05-21,35.7,24.7,30.5,2.4,23.8,87.0,47.0,67.0,Patna
2024-05-22,34.7,25.6,30.3,0.3,23.8,83.0,48.0,65.5,Patna
2024-05-23,34.9,25.4,29.3,4.2,24.1,94.0,56.0,75.0,Patna
2024-05-24,37.0,27.8,32.2,1.4,19.6,79.0,48.0,63.5,Patna
2024-05-25,39.2,29.2,34.4,0.0,11.7,76.0,35.0,55.5,Patna
2024-05-26,38.8,29.9,34.1,0.0,19.9,75.0,39.0,57.0,Patna
2024-05-27,36.4,29.4,32.5,0.0,23.5,75.0,47.0,61.0,Patna
2024-05-28,42.5,28.4,34.8,0.0,18.4,75.0,29.0,52.0,Patna
2024-05-29,41.2,29.4,35.1,0.0,19.7,82.0,45.0,63.5,Patna
2024-05-30,40.5,30.2,34.8,1.1,24.6,79.0,40.0,59.5,Patna
2024-05-31,40.0,28.2,33.5,0.0,19.6,84.0,39.0,61.5,Patna
2024-06-01,38.0,28.0,32.7,0.0,22.9,83.0,51.0,67.0,Patna
2024-06-02,38.0,27.4,32.6,0.0,18.6,84.0,45.0,64.5,Patna
2024-06-03,38.3,28.0,32.5,1.7,24.8,83.0,47.0,65.0,Patna
2024-06-04,39.2,28.2,32.8,0.0,16.7,83.0,32.0,57.5,Patna
2024-06-05,37.2,27.5,32.0,0.0,19.8,84.0,47.0,65.5,Patna
2024-06-06,37.5,26.4,32.1,0.1,20.5,82.0,43.0,62.5,Patna
2024-06-07,39.2,27.5,33.0,0.0,15.0,81.0,33.0,57.0,Patna
2024-06-08,41.6,28.3,34.7,0.0,18.0,80.0,24.0,52.0,Patna
2024-06-09,42.0,28.8,34.8,0.0,22.0,82.0,22.0,52.0,Patna
2024-06-10,41.3,29.0,34.7,0.0,15.6,83.0,25.0,54.0,Patna
2024-06-11,41.0,29.5,34.7,0.0,19.1,83.0,28.0,55.5,Patna
2024-06-12,40.0,29.4,33.8,0.0,18.2,82.0,34.0,58.0,Patna
2024-06-13,40.2,29.4,34.2,0.0,20.9,85.0,33.0,59.0,Patna
2024-06-14,38.7,27.6,33.2,0.0,22.7,88.0,44.0,66.0,Patna
2024-06-15,38.5,27.0,32.7,4.9,23.4,86.0,47.0,66.5,Patna
2024-06-16,38.6,26.6,32.7,0.0,21.4,91.0,44.0,67.5,Patna
2024-06-17,39.8,28.1,33.8,0.0,21.0,85.0,42.0,63.5,Patna
2024-06-18,42.4,28.8,35.5,0.0,22.0,84.0,28.0,56.0,Patna
2024-06-19,40.4,27.9,34.0,3.4,23.2,82.0,36.0,59.0,Patna
2024-06-20,36.6,25.9,31.2,10.2,17.2,91.0,45.0,68.0,Patna
2024-06-21,35.8,27.0,31.9,0.0,18.4,88.0,53.0,70.5,Patna
2024-06-22,36.4,26.4,31.8,0.1,18.1,90.0,51.0,70.5,Patna
2024-06-23,36.7,29.0,33.1,0.1,19.8,81.0,48.0,64.5,Patna
2024-06-24,37.8,30.0,33.6,0.8,17.3,73.0,46.0,59.5,Patna
2024-06-25,35.0,27.9,32.2,13.1,19.4,91.0,60.0,75.5,Patna
2024-06-26,33.4,26.9,29.7,44.9,19.3,96.0,65.0,80.5,Patna
2024-06-27,35.4,28.8,31.7,1.1,20.2,82.0,58.0,70.0,Patna
2024-06-28,35.5,28.8,32.0,0.3,16.0,84.0,56.0,70.0,Patna
2024-06-29,34.8,27.3,30.5,21.0,15.5,93.0,62.0,77.5,Patna
2024-06-30,32.0,26.8,28.9,3.9,10.1,93.0,67.0,80.0,Patna
2024-07-01,33.2,26.3,28.9,9.9,14.9,96.0,61.0,78.5,Patna
2024-07-02,33.1,26.2,28.5,20.9,13.6,95.0,64.0,79.5,Patna
2024-07-03,31.0,26.0,27.8,10.3,12.1,96.0,74.0,85.0,Patna
2024-07-04,30.2,26.1,27.6,56.9,17.2,97.0,78.0,87.5,Patna
2024-07-05,31.4,26.0,27.4,39.0,12.2,97.0,72.0,84.5,Patna
2024-07-06,31.2,26.1,27.9,20.3,18.1,97.0,77.0,87.0,Patna
2024-07-07,32.2,26.2,28.4,15.4,17.1,96.0,72.0,84.0,Patna
2024-07-08,33.5,26.0,29.7,5.2,14.1,97.0,67.0,82.0,Patna
2024-07-09,34.7,27.8,30.6,4.7,11.2,88.0,64.0,76.0,Patna
2024-07-10,32.1,27.9,29.3,24.0,11.0,95.0,78.0,86.5,Patna
2024-07-11,33.2,26.5,29.1,26.8,15.7,97.0,69.0,83.0,Patna
2024-07-12,32.2,27.1,28.6,12.7,14.2,96.0,69.0,82.5,Patna
2024-07-13,32.3,26.5,29.3,1.0,9.5,96.0,69.0,82.5,Patna
2024-07-14,33.5,26.4,29.8,7.9,16.9,97.0,66.0,81.5,Patna
2024-07-15,33.9,27.9,30.9,0.1,19.3,88.0,61.0,74.5,Patna
2024-07-16,33.5,28.3,30.6,1.3,24.2,86.0,61.0,73.5,Patna
2024-07-17,33.5,27.8,30.8,1.6,16.8,88.0,66.0,77.0,Patna
2024-07-18,35.1,28.2,31.7,0.3,15.5,90.0,58.0,74.0,Patna
2024-07-19,34.7,27.4,31.3,1.2,17.7,91.0,64.0,77.5,Patna
2024-07-20,34.3,28.7,31.4,0.5,23.9,87.0,62.0,74.5,Patna
2024-07-21,34.2,28.1,30.9,0.8,23.7,84.0,62.0,73.0,Patna
2024-07-22,33.8,27.9,30.4,1.5,22.0,86.0,62.0,74.0,Patna
2024-07-23,33.6,27.2,30.1,1.9,22.4,90.0,65.0,77.5,Patna
2024-07-24,34.0,27.4,30.3,1.1,20.6,90.0,59.0,74.5,Patna
2024-07-25,34.2,27.6,30.5,3.5,17.7,91.0,63.0,77.0,Patna
2024-07-26,35.5,27.4,31.7,0.6,13.7,92.0,57.0,74.5,Patna
2024-07-27,35.8,29.2,32.0,0.6,24.6,88.0,55.0,71.5,Patna
2024-07-28,34.7,28.5,31.4,0.4,25.5,83.0,59.0,71.0,Patna
2024-07-29,36.0,28.7,32.1,0.7,18.2,85.0,58.0,71.5,Patna
2024-07-30,35.7,28.7,32.1,1.2,11.5,89.0,59.0,74.0,Patna
2024-07-31,33.8,26.8,30.1,14.7,16.9,94.0,67.0,80.5,Patna
2024-08-01,32.7,26.7,28.8,33.1,17.6,96.0,66.0,81.0,Patna
2024-08-02,27.6,25.8,26.9,8.7,33.7,96.0,80.0,88.0,Patna
2024-08-03,29.4,25.5,27.2,12.5,34.8,96.0,81.0,88.5,Patna
2024-08-04,32.0,25.8,28.8,5.0,25.2,95.0,66.0,80.5,Patna
2024-08-05,32.2,26.5,29.0,14.8,8.3,97.0,71.0,84.0,Patna
2024-08-06,31.2,25.9,28.1,13.8,10.4,97.0,73.0,85.0,Patna
2024-08-07,31.9,25.4,27.9,15.5,15.1,96.0,69.0,82.5,Patna
2024-08-08,31.7,25.6,28.2,13.8,16.9,97.0,69.0,83.0,Patna
2024-08-09,32.6,26.1,28.6,2.4,16.7,96.0,67.0,81.5,Patna
2024-08-10,32.0,26.0,28.4,8.0,8.8,96.0,69.0,82.5,Patna
2024-08-11,30.8,25.6,27.5,36.9,11.5,97.0,73.0,85.0,Patna
2024-08-12,31.7,25.8,28.5,19.2,7.9,97.0,72.0,84.5,Patna
2024-08-13,32.0,26.2,28.6,15.1,10.5,98.0,72.0,85.0,Patna
2024-08-14,32.2,26.5,28.3,29.2,11.4,97.0,72.0,84.5,Patna
2024-08-15,33.5,26.0,29.2,18.5,9.6,98.0,62.0,80.0,Patna
2024-08-16,34.0,26.4,29.5,0.7,15.0,97.0,61.0,79.0,Patna
2024-08-17,34.4,26.4,30.5,8.5,9.2,97.0,60.0,78.5,Patna
2024-08-18,33.1,25.8,29.2,9.5,12.9,97.0,62.0,79.5,Patna
2024-08-19,32.7,26.1,29.3,4.3,12.9,97.0,65.0,81.0,Patna
2024-08-20,32.5,26.4,29.1,7.9,12.6,94.0,61.0,77.5,Patna
2024-08-21,31.4,25.6,28.3,1.2,13.7,91.0,68.0,79.5,Patna
2024-08-22,32.3,26.1,28.2,8.0,13.0,96.0,72.0,84.0,Patna
2024-08-23,28.9,26.2,27.1,22.8,26.0,96.0,81.0,88.5,Patna
2024-08-24,32.4,25.8,28.9,1.1,23.3,95.0,67.0,81.0,Patna
2024-08-25,33.0,25.5,28.6,2.9,21.9,95.0,62.0,78.5,Patna
2024-08-26,32.5,25.9,28.8,2.9,22.9,93.0,62.0,77.5,Patna
2024-08-27,30.1,24.8,27.2,15.0,27.9,96.0,74.0,85.0,Patna
2024-08-28,32.2,25.5,28.2,14.3,13.6,97.0,67.0,82.0,Patna
2024-08-29,32.5,25.6,28.3,8.0,11.4,97.0,71.0,84.0,Patna
2024-08-30,33.4,26.1,29.4,1.1,7.9,97.0,68.0,82.5,Patna
2024-08-31,33.5,27.0,29.9,3.2,15.2,96.0,65.0,80.5,Patna
2024-09-01,31.1,27.5,28.9,2.8,21.3,90.0,72.0,81.0,Patna
2024-09-02,32.5,26.2,29.3,3.2,15.8,93.0,70.0,81.5,Patna
2024-09-03,34.0,26.8,29.8,1.0,13.6,95.0,59.0,77.0,Patna
2024-09-04,32.5,26.6,28.9,6.2,10.1,95.0,68.0,81.5,Patna
2024-09-05,30.2,25.7,27.6,25.5,10.9,96.0,80.0,88.0,Patna
2024-09-06,32.0,25.2,28.6,1.6,14.4,97.0,72.0,84.5,Patna
2024-09-07,34.0,26.1,30.3,0.2,5.8,97.0,61.0,79.0,Patna
2024-09-08,33.2,25.9,29.3,12.2,18.4,96.0,70.0,83.0,Patna
2024-09-09,32.8,26.8,29.9,1.1,15.8,97.0,72.0,84.5,Patna
2024-09-10,33.2,27.5,30.1,0.5,25.0,87.0,63.0,75.0,Patna
2024-09-11,33.6,27.1,29.9,4.5,24.5,90.0,64.0,77.0,Patna
2024-09-12,32.7,26.6,29.3,9.8,16.5,94.0,69.0,81.5,Patna
2024-09-13,32.4,26.9,29.4,0.9,17.2,97.0,67.0,82.0,Patna
2024-09-14,30.9,26.2,27.8,6.1,14.5,97.0,69.0,83.0,Patna
2024-09-15,31.5,25.8,27.9,2.9,20.6,98.0,65.0,81.5,Patna
2024-09-16,28.1,25.8,26.5,16.8,32.2,92.0,81.0,86.5,Patna
2024-09-17,31.4,25.5,27.8,6.5,27.6,92.0,65.0,78.5,Patna
2024-09-18,32.9,25.0,28.7,0.0,15.5,92.0,60.0,76.0,Patna
2024-09-19,33.5,25.0,29.3,0.0,9.2,94.0,59.0,76.5,Patna
2024-09-20,33.3,26.5,29.6,0.0,11.1,90.0,61.0,75.5,Patna
2024-09-21,33.8,26.3,29.7,0.0,12.6,87.0,62.0,74.5,Patna
2024-09-22,33.9,26.0,29.9,0.0,9.0,91.0,61.0,76.0,Patna
2024-09-23,34.7,26.9,30.7,0.0,7.2,95.0,58.0,76.5,Patna
2024-09-24,31.6,26.5,28.7,14.2,16.9,95.0,73.0,84.0,Patna
2024-09-25,29.9,26.2,27.4,5.2,24.3,92.0,77.0,84.5,Patna
2024-09-26,27.5,25.0,25.8,19.3,25.1,96.0,84.0,90.0,Patna
2024-09-27,28.8,25.0,26.3,34.0,21.1,96.0,85.0,90.5,Patna
2024-09-28,30.1,25.2,26.7,26.3,16.4,97.0,77.0,87.0,Patna
2024-09-29,31.2,25.0,27.9,0.7,9.5,99.0,75.0,87.0,Patna
2024-09-30,31.2,25.8,28.6,1.1,15.3,97.0,75.0,86.0,Patna
2024-10-01,32.2,26.0,28.7,0.3,16.8,92.0,65.0,78.5,Patna
2024-10-02,32.0,24.8,28.3,0.9,11.2,93.0,65.0,79.0,Patna
2024-10-03,31.0,25.0,28.1,2.2,11.2,94.0,70.0,82.0,Patna
2024-10-04,30.5,24.9,27.0,2.9,9.5,97.0,74.0,85.5,Patna
2024-10-05,31.0,24.1,27.7,0.7,8.6,97.0,67.0,82.0,Patna
2024-10-06,30.6,24.5,27.2,0.8,10.4,97.0,69.0,83.0,Patna
2024-10-07,30.7,23.7,27.3,0.9,11.4,96.0,70.0,83.0,Patna
2024-10-08,31.8,24.2,28.0,0.1,7.9,99.0,62.0,80.5,Patna
2024-10-09,31.7,24.9,28.1,0.2,14.7,96.0,62.0,79.0,Patna
2024-10-10,32.0,24.9,28.1,0.2,12.0,96.0,57.0,76.5,Patna
2024-10-11,32.0,24.1,27.7,0.0,12.7,86.0,57.0,71.5,Patna
2024-10-12,30.4,23.2,26.7,0.0,12.8,86.0,54.0,70.0,Patna
2024-10-13,31.5,23.4,27.5,0.0,9.1,95.0,54.0,74.5,Patna
2024-10-14,30.6,23.4,26.6,0.0,9.2,93.0,49.0,71.0,Patna
2024-10-15,31.4,23.2,26.9,0.0,10.0,94.0,55.0,74.5,Patna
2024-10-16,30.8,23.4,27.0,0.1,7.6,90.0,53.0,71.5,Patna
2024-10-17,30.5,22.5,26.9,0.2,8.1,93.0,56.0,74.5,Patna
2024-10-18,31.5,23.0,27.0,0.0,8.1,89.0,47.0,68.0,Patna
2024-10-19,31.0,24.0,26.9,0.0,9.1,86.0,51.0,68.5,Patna
2024-10-20,29.9,22.4,26.2,0.9,11.8,92.0,64.0,78.0,Patna
2024-10-21,31.4,22.0,26.4,0.1,11.4,97.0,55.0,76.0,Patna
2024-10-22,31.6,22.4,26.9,0.0,7.0,97.0,49.0,73.0,Patna
2024-10-23,32.2,22.5,27.3,0.9,7.1,96.0,51.0,73.5,Patna
2024-10-24,30.5,23.3,26.3,3.6,20.5,96.0,56.0,76.0,Patna
2024-10-25,29.9,22.0,25.0,0.0,20.0,86.0,57.0,71.5,Patna
2024-10-26,30.4,21.8,25.2,0.9,19.8,90.0,56.0,73.0,Patna
2024-10-27,30.0,23.1,25.8,35.9,17.1,96.0,66.0,81.0,Patna
2024-10-28,31.1,23.2,26.9,0.7,10.2,99.0,64.0,81.5,Patna
2024-10-29,30.9,24.3,27.4,0.3,8.2,96.0,63.0,79.5,Patna
2024-10-30,32.2,23.8,27.4,0.1,8.8,96.0,50.0,73.0,Patna
2024-10-31,32.0,22.8,27.2,0.0,11.1,94.0,49.0,71.5,Patna
2024-11-01,33.0,22.5,26.8,0.0,13.0,84.0,42.0,63.0,Patna
2024-11-02,31.1,20.2,25.8,0.0,6.5,84.0,45.0,64.5,Patna
2024-11-03,30.9,22.0,25.9,0.0,6.7,92.0,46.0,69.0,Patna
2024-11-04,29.8,21.1,25.1,0.1,8.9,92.0,47.0,69.5,Patna
2024-11-05,29.8,21.9,25.5,0.0,7.7,96.0,48.0,72.0,Patna
2024-11-06,30.0,20.8,25.6,0.0,7.6,95.0,51.0,73.0,Patna
2024-11-07,30.4,21.6,25.6,0.0,7.7,93.0,52.0,72.5,Patna
2024-11-08,29.7,21.8,25.5,0.2,8.0,92.0,52.0,72.0,Patna
2024-11-09,29.0,21.6,25.1,0.6,8.3,95.0,58.0,76.5,Patna
2024-11-10,29.3,20.6,24.8,0.0,8.0,96.0,54.0,75.0,Patna
2024-11-11,29.9,20.2,24.9,0.1,7.8,95.0,49.0,72.0,Patna
2024-11-12,29.6,20.2,24.9,0.0,9.8,93.0,51.0,72.0,Patna
2024-11-13,29.7,20.5,24.6,0.0,7.8,98.0,47.0,72.5,Patna
2024-11-14,29.6,19.9,24.0,0.0,10.1,95.0,41.0,68.0,Patna
2024-11-15,27.5,18.4,22.4,0.0,12.8,89.0,44.0,66.5,Patna
2024-11-16,27.7,18.1,22.0,0.0,12.3,92.0,44.0,68.0,Patna
2024-11-17,27.5,17.2,21.9,0.0,8.9,91.0,50.0,70.5,Patna
2024-11-18,27.0,17.1,21.7,0.0,5.2,96.0,49.0,72.5,Patna
2024-11-19,27.4,17.0,21.8,0.0,8.0,93.0,46.0,69.5,Patna
2024-11-20,27.3,17.0,21.5,0.0,7.3,92.0,43.0,67.5,Patna
2024-11-21,26.3,16.8,20.8,0.0,8.6,87.0,42.0,64.5,Patna
2024-11-22,25.4,15.4,19.8,0.0,7.7,86.0,44.0,65.0,Patna
2024-11-23,25.0,15.1,19.4,0.0,8.5,93.0,48.0,70.5,Patna
2024-11-24,25.1,14.9,19.6,0.0,9.3,91.0,53.0,72.0,Patna
2024-11-25,25.5,16.1,20.3,0.0,9.7,90.0,52.0,71.0,Patna
2024-11-26,26.2,15.9,20.5,0.0,11.6,90.0,47.0,68.5,Patna
2024-11-27,25.8,16.0,20.2,0.0,7.4,92.0,49.0,70.5,Patna
2024-11-28,25.6,15.0,19.8,0.0,6.1,91.0,43.0,67.0,Patna
2024-11-29,26.2,15.4,20.1,0.0,7.9,84.0,47.0,65.5,Patna
2024-11-30,25.5,15.0,19.7,0.0,8.5,87.0,45.0,66.0,Patna
2024-12-01,24.7,14.2,18.9,0.0,8.1,90.0,45.0,67.5,Patna
2024-12-02,25.0,13.9,18.9,0.0,5.4,88.0,50.0,69.0,Patna
2024-12-03,25.2,15.1,19.6,0.0,10.7,91.0,52.0,71.5,Patna
2024-12-04,25.5,15.5,19.9,0.0,12.3,90.0,50.0,70.0,Patna
2024-12-05,24.9,15.8,19.5,0.0,10.8,84.0,46.0,65.0,Patna
2024-12-06,23.4,13.6,18.0,0.0,13.2,85.0,37.0,61.0,Patna
2024-12-07,23.4,11.6,17.3,0.0,6.5,80.0,39.0,59.5,Patna
2024-12-08,23.9,12.8,18.0,0.0,8.5,90.0,36.0,63.0,Patna
2024-12-09,24.0,15.4,18.9,0.0,8.5,88.0,46.0,67.0,Patna
2024-12-10,23.3,14.0,18.1,0.0,15.2,95.0,41.0,68.0,Patna
2024-12-11,21.5,12.1,16.3,0.0,9.9,84.0,41.0,62.5,Patna
2024-12-12,21.4,10.1,15.6,0.0,10.0,82.0,40.0,61.0,Patna
2024-12-13,21.3,11.6,15.9,0.0,11.5,88.0,44.0,66.0,Patna
2024-12-14,21.0,11.0,15.7,0.0,10.0,78.0,36.0,57.0,Patna
2024-12-15,22.0,10.0,16.1,0.0,9.6,85.0,39.0,62.0,Patna
2024-12-16,23.7,12.0,17.5,0.0,8.6,84.0,42.0,63.0,Patna
2024-12-17,24.0,12.4,18.0,0.0,7.3,90.0,48.0,69.0,Patna
2024-12-18,24.2,13.6,18.4,0.0,8.1,91.0,45.0,68.0,Patna
2024-12-19,24.4,12.8,18.2,0.0,5.5,95.0,46.0,70.5,Patna
2024-12-20,24.8,12.8,18.2,0.0,5.2,94.0,39.0,66.5,Patna
2024-12-21,24.4,12.8,18.3,0.0,8.8,90.0,42.0,66.0,Patna
2024-12-22,24.0,12.6,18.0,0.0,8.2,93.0,43.0,68.0,Patna
2024-12-23,23.9,12.3,17.8,0.0,5.4,99.0,39.0,69.0,Patna
2024-12-24,25.0,13.2,18.6,0.0,6.6,91.0,33.0,62.0,Patna
2024-12-25,22.8,14.6,18.3,0.0,11.2,89.0,43.0,66.0,Patna
2024-12-26,25.1,14.2,19.4,0.0,8.1,96.0,48.0,72.0,Patna
2024-12-27,25.6,14.8,19.7,0.0,8.7,95.0,46.0,70.5,Patna
2024-12-28,25.2,14.4,19.2,0.1,13.1,96.0,50.0,73.0,Patna
2024-12-29,24.2,15.8,19.8,0.1,13.6,92.0,62.0,77.0,Patna
2024-12-30,22.0,15.1,18.2,0.0,13.8,97.0,56.0,76.5,Patna
2024-12-31,20.6,13.2,16.2,0.0,12.2,95.0,62.0,78.5,Patna
2025-01-01,18.3,10.7,13.7,0.0,11.7,94.0,61.0,77.5,Patna
2025-01-02,18.0,9.4,13.3,0.0,9.9,93.0,61.0,77.0,Patna
2025-01-03,19.9,9.6,14.2,0.0,8.0,94.0,61.0,77.5,Patna
2025-01-04,20.1,10.0,14.5,0.0,8.7,100.0,67.0,83.5,Patna
